t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man
2.275000000000000000e+03,4.999999999999999289e+01,-1.970322991948037838e+01,7.015512035152208625e+01,-4.518904320417141407e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.143900000000000006e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.276000000000000000e+03,5.000000000000000000e+01,-1.960753962392362482e+01,6.994818831801195813e+01,-3.406486940883272641e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.140699999999999648e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.277000000000000000e+03,4.999999999999999289e+01,-1.922178811996051451e+01,6.917865446640502114e+01,4.313365355548420821e-02,0.000000000000000000e+00,5.485000000000000142e+01,6.127799999999999869e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.278000000000000000e+03,5.000000000000000711e+01,-1.960753962392362482e+01,6.993519902479989980e+01,-3.276594008762676591e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.140699999999999648e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.279000000000000000e+03,5.000000000000000000e+01,-1.960753962392362482e+01,6.992089365044286353e+01,-3.133540265192364949e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.140699999999999648e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.280000000000000000e+03,4.999999999999999289e+01,-1.922178811996051451e+01,6.915255146443894319e+01,6.923665552156665903e-02,0.000000000000000000e+00,5.485000000000000142e+01,6.127799999999999869e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.281000000000000000e+03,5.000000000000000000e+01,-1.912609782440378581e+01,6.896837146567970933e+01,1.577263587240753662e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.124600000000000222e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.282000000000000000e+03,5.000000000000000711e+01,-1.912609782440378581e+01,6.897525768533795087e+01,1.508401390658414831e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.124600000000000222e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.283000000000000000e+03,4.999999999999999289e+01,-1.893471723329029999e+01,6.860743761465808177e+01,3.272796186322145529e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.118200000000000216e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.284000000000000000e+03,5.000000000000000711e+01,-1.893471723329029999e+01,6.862172640799482792e+01,3.129908252954770043e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.118200000000000216e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.285000000000000000e+03,4.999999999999999289e+01,-1.845327543377043966e+01,6.769352716737432729e+01,7.597482663961094840e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.102100000000000080e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.286000000000000000e+03,4.999999999999998579e+01,-1.864465602488392193e+01,6.810110287451834665e+01,5.435531503655643970e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.108500000000000085e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.287000000000000000e+03,4.999999999999998579e+01,-1.806752392980732935e+01,6.699576699812504899e+01,1.071756931682267933e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.089200000000000301e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.288000000000000000e+03,4.999999999999999289e+01,-1.796884331251443712e+01,6.684950622717570923e+01,1.119337085338721005e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.085900000000000176e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.289000000000000000e+03,5.000000000000000000e+01,-1.796884331251443712e+01,6.689837568123274991e+01,1.070467631281685428e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.085900000000000176e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.290000000000000000e+03,5.000000000000000000e+01,-1.796884331251443712e+01,6.694511152998794046e+01,1.023731782526496881e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.085900000000000176e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.291000000000000000e+03,4.999999999999999289e+01,-1.796884331251443712e+01,6.698980692511796065e+01,9.790363873964708086e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.085900000000000176e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.292000000000000000e+03,4.999999999999999289e+01,-1.777746272140095130e+01,6.665814530843567809e+01,1.119317412965266101e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.079500000000000171e+01,6.000000000000000000e+01,1.000000000000000000e+00
